price,live_rooms,live_square,map_city,map_lat,map_lon,year,house_complex_name,flat_floor,house_floor_num,flat_building,flat_renovation,live_furniture,flat_toilet,mortgage,flat_priv_dorm
85000000,4,121,алматы,43.234843116956,76.92135102523,2016,111.0,8.0,20.0,3.0,1.0,2.0,2.0,0.0,2.0
40000000,2,40,алматы,43.22598963242,76.930792232271,2018,874.0,12.0,12.0,3.0,1.0,1.0,2.0,0.0,2.0
23000000,1,28,алматы,43.239915,76.824839,2007,1601.0,5.0,9.0,3.0,1.0,2.0,2.0,0.0,2.0
37500000,2,88,алматы,43.253042,76.825262,2011,2543.0,5.0,9.0,3.0,1.0,1.0,1.0,0.0,2.0
18000000,1,35,алматы,43.337869,76.914599,1974,248.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0
55000000,2,65,алматы,43.233537,76.892815,2016,2054.0,5.0,12.0,3.0,1.0,1.0,3.0,0.0,2.0
24500000,1,31,алматы,43.245707,76.909658,1967,2503.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0
50500000,2,66,алматы,43.219196369425,76.954666327124,1970,1552.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,2.0
37500000,3,65,алматы,43.241977,76.837389,1985,880.0,7.0,9.0,2.0,1.0,1.0,1.0,0.0,2.0
52990000,2,55,алматы,43.23581,76.951681,1993,3091.0,5.0,5.0,1.0,1.0,2.0,1.0,0.0,2.0
35000000,1,42,алматы,43.223354591761,76.894609367648,2015,803.0,11.0,12.0,3.0,2.0,2.0,2.0,0.0,2.0
59000000,3,70,алматы,43.24266,76.935718,1975,502.0,4.0,5.0,1.0,1.0,2.0,1.0,0.0,2.0
55000000,2,80,алматы,43.220013737311,76.841412748545,2005,32.0,10.0,12.0,3.0,1.0,2.0,2.0,0.0,2.0
36000000,2,53,алматы,43.249825,76.871704,1989,1912.0,5.0,9.0,2.0,2.0,2.0,2.0,0.0,2.0
24500000,1,38,алматы,43.224492739657,76.783098338587,2019,3469.0,3.0,6.0,3.0,2.0,1.0,2.0,0.0,2.0
31000000,3,58,алматы,43.229043104943,76.855211615966,1969,1601.0,3.0,4.0,2.0,2.0,2.0,1.0,0.0,2.0
27000000,2,46,алматы,43.253017071966,76.904832920677,1976,2730.0,3.0,4.0,2.0,1.0,2.0,2.0,0.0,2.0
49999999,2,75,алматы,43.242305,76.833239,2022,694.0,7.0,11.0,3.0,1.0,1.0,1.0,0.0,2.0
59000000,2,52,алматы,43.230575896671,76.934206761808,2021,1325.0,10.0,10.0,3.0,1.0,2.0,2.0,0.0,2.0
40000000,1,43,алматы,43.260685,76.900064,2022,1992.0,11.0,15.0,3.0,1.0,1.0,2.0,0.0,2.0
42000000,2,67,алматы,43.216786,76.880697,2010,2107.0,16.0,16.0,3.0,2.0,2.0,2.0,1.0,2.0
33000000,1,45,алматы,43.244196589572,76.852369308635,2013,452.0,6.0,12.0,3.0,2.0,1.0,2.0,0.0,2.0
23500000,1,41,алматы,43.259817545523,76.814615406671,2017,921.0,6.0,8.0,3.0,2.0,1.0,2.0,0.0,2.0
45000000,3,84,алматы,43.220976281554,76.787100589266,2020,1124.0,9.0,10.0,3.0,2.0,1.0,1.0,0.0,2.0
60000000,3,127,алматы,43.24331255684,76.875931342729,2012,463.0,15.0,18.0,3.0,1.0,1.0,3.0,0.0,2.0
34200000,2,44,алматы,43.231757,76.832197,2017,2649.0,6.0,9.0,3.0,2.0,2.0,2.0,0.0,2.0
54000000,2,58,алматы,43.235843,76.899256,2017,818.0,5.0,16.0,3.0,2.0,2.0,2.0,0.0,2.0
65000000,3,70,алматы,43.220393,76.839392,1993,921.0,8.0,9.0,2.0,1.0,1.0,1.0,0.0,2.0
21000000,1,43,алматы,43.316256056102,76.897415205183,2024,2007.0,8.0,9.0,3.0,4.0,3.0,2.0,1.0,2.0
25700000,1,42,алматы,43.296108537832,76.979359388297,2024,1428.0,1.0,9.0,3.0,1.0,3.0,2.0,0.0,2.0
30000000,2,40,алматы,43.2484,76.839796,2018,1601.0,3.0,10.0,3.0,1.0,1.0,2.0,0.0,2.0
45000000,3,76,алматы,43.323021056296,76.983264073938,2016,1343.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0
68000000,3,83,алматы,43.292514656659,77.008893615875,2022,1257.0,3.0,5.0,3.0,1.0,1.0,1.0,0.0,2.0
44000000,2,60,алматы,43.210334,76.903469,1989,2525.0,4.0,6.0,1.0,1.0,2.0,1.0,0.0,2.0
27000000,3,71,алматы,43.291928013961,76.971069823553,1982,1601.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,2.0
58000000,3,80,алматы,43.245841171939,76.914051777508,2019,1128.0,4.0,6.0,3.0,1.0,2.0,2.0,0.0,2.0
36500000,3,52,алматы,43.260501,76.924274,1974,2668.0,5.0,5.0,2.0,1.0,2.0,2.0,0.0,2.0
34300000,3,56,алматы,43.199616453204,76.873906553581,1976,2065.0,5.0,5.0,1.0,1.0,2.0,2.0,0.0,2.0
38000000,3,68,алматы,43.187523,76.825468,1990,248.0,3.0,5.0,1.0,1.0,2.0,2.0,0.0,2.0
18000000,2,41,алматы,43.343443,76.973313,1956,1777.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0
60000000,3,90,алматы,43.16974607729,76.872367858887,2013,120.0,8.0,10.0,3.0,2.0,2.0,3.0,0.0,2.0
45000000,2,47,алматы,43.235517862496,76.938428993816,2010,63.0,13.0,13.0,3.0,1.0,2.0,2.0,0.0,2.0
21300000,1,28,алматы,43.267979328976,76.921842098182,2025,1298.0,10.0,10.0,3.0,6.0,2.0,2.0,0.0,2.0
26000000,1,30,алматы,43.201992828245,76.879918046092,1973,2967.0,2.0,5.0,2.0,1.0,2.0,2.0,0.0,2.0
32000000,2,61,алматы,43.230584646481,76.780117195515,2023,1821.0,9.0,9.0,3.0,1.0,2.0,2.0,0.0,2.0
45000000,2,60,алматы,43.255227032263,76.923174881665,2011,774.0,10.0,10.0,3.0,1.0,1.0,2.0,0.0,2.0
20500000,1,40,алматы,43.267507008764,76.822243040588,2025,752.0,7.0,6.0,2.0,1.0,2.0,2.0,0.0,2.0
31500000,1,33,алматы,43.242803805942,76.942127609729,1964,984.0,3.0,4.0,1.0,2.0,1.0,2.0,0.0,2.0
28000000,2,40,алматы,43.262286,76.821372,2019,636.0,3.0,14.0,3.0,1.0,1.0,2.0,0.0,2.0
55000000,4,80,алматы,43.237091,76.896597,1997,2588.0,5.0,5.0,1.0,1.0,3.0,1.0,0.0,2.0
36500000,2,55,алматы,43.247751701139,76.869116547215,2012,3191.0,8.0,21.0,3.0,1.0,2.0,2.0,0.0,2.0
49000000,2,55,алматы,43.250455,76.874004,1985,1752.0,2.0,5.0,2.0,1.0,2.0,2.0,0.0,2.0
46500000,2,49,алматы,43.203012727103,76.873384364015,2021,1137.0,8.0,12.0,3.0,1.0,1.0,2.0,0.0,2.0
34000000,2,45,алматы,43.244385373406,76.902413287033,1982,1772.0,5.0,5.0,2.0,2.0,2.0,1.0,0.0,2.0
45000000,4,160,алматы,43.223841127129,76.792911683095,2012,92.0,15.0,16.0,3.0,1.0,2.0,2.0,0.0,2.0
31000000,3,75,алматы,43.337319,76.949238,1993,2128.0,5.0,5.0,1.0,2.0,3.0,1.0,0.0,2.0
42500000,3,70,алматы,43.32013007148,77.019565810865,2022,1866.0,2.0,6.0,3.0,1.0,2.0,2.0,0.0,2.0
35500000,3,62,алматы,43.211622,76.859658,1967,1417.0,1.0,4.0,2.0,1.0,2.0,2.0,0.0,2.0
22000000,1,43,алматы,43.304611726317,76.839910619718,2016,2730.0,4.0,5.0,3.0,1.0,1.0,2.0,0.0,2.0
33000000,1,25,алматы,43.223763,76.954296,2008,1601.0,2.0,5.0,3.0,2.0,2.0,2.0,0.0,2.0
35500000,2,60,алматы,43.235093450777,76.839395038028,1984,2716.0,5.0,9.0,2.0,1.0,2.0,1.0,0.0,2.0
36000000,1,36,алматы,43.266026844879,76.961599913202,2017,899.0,3.0,10.0,3.0,2.0,1.0,2.0,0.0,2.0
46000000,3,90,алматы,43.287010273743,76.950029581714,2023,1304.0,13.0,13.0,3.0,6.0,2.0,3.0,1.0,2.0
19500000,1,35,алматы,43.269032791742,76.860791741428,1983,1120.0,2.0,3.0,1.0,6.0,3.0,2.0,0.0,2.0
32500000,3,60,алматы,43.220032,76.892824,1975,1008.0,3.0,4.0,2.0,2.0,2.0,2.0,0.0,2.0
19900000,2,40,алматы,43.287668,76.931946,1956,1120.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0
28000000,1,40,алматы,43.304726698513,76.925813639217,2006,2555.0,1.0,5.0,3.0,1.0,1.0,2.0,0.0,2.0
84000000,3,92,алматы,43.252021092113,76.897559165955,2021,1323.0,7.0,12.0,3.0,1.0,1.0,3.0,0.0,2.0
53000000,2,58,алматы,43.229445,76.900415,2024,2199.0,13.0,16.0,3.0,1.0,2.0,2.0,0.0,2.0
28000000,2,42,алматы,43.229485,76.925307,1970,1601.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,2.0
65000000,2,68,алматы,43.237604471488,76.895563588306,2016,1051.0,4.0,6.0,3.0,1.0,2.0,2.0,0.0,2.0
25000000,1,44,алматы,43.348006,76.964761,1993,2007.0,3.0,5.0,1.0,1.0,2.0,2.0,0.0,2.0
26000000,1,40,алматы,43.259805,76.813655,2017,3044.0,9.0,9.0,3.0,2.0,1.0,2.0,1.0,2.0
55000000,3,110,алматы,43.24331255684,76.875931342729,2012,463.0,18.0,19.0,3.0,1.0,1.0,3.0,0.0,2.0
45500000,2,53,алматы,43.218857500098,76.888305948871,2023,1959.0,5.0,18.0,3.0,1.0,1.0,2.0,0.0,2.0
29000000,1,40,алматы,43.229169,76.832978,1998,1601.0,7.0,9.0,2.0,2.0,2.0,2.0,0.0,2.0
29000000,2,42,алматы,43.26067787684,76.814966553984,2017,921.0,7.0,8.0,3.0,1.0,1.0,2.0,0.0,2.0
23000000,1,44,алматы,43.280253,76.817051,2018,2377.0,5.0,9.0,3.0,1.0,1.0,2.0,0.0,2.0
72000000,2,67,алматы,43.208965107885,76.893986109236,2021,1481.0,8.0,10.0,3.0,1.0,2.0,2.0,0.0,2.0
42000000,2,46,алматы,43.262554353583,76.918500452423,2019,1542.0,6.0,13.0,3.0,1.0,1.0,2.0,0.0,2.0
34950000,3,58,алматы,43.23227,76.852552,1962,1257.0,4.0,4.0,2.0,1.0,2.0,2.0,0.0,2.0
58500000,3,80,алматы,43.214819466228,76.874148845673,2017,1060.0,2.0,17.0,1.0,1.0,1.0,2.0,0.0,2.0
75000000,4,145,алматы,43.224199437195,76.793142832243,2012,190.0,4.0,12.0,3.0,1.0,2.0,3.0,0.0,2.0
30000000,2,42,алматы,43.262293,76.932206,1974,2286.0,5.0,5.0,2.0,1.0,1.0,2.0,0.0,2.0
68000000,2,65,алматы,43.233894267748,76.875101566839,2020,1206.0,9.0,12.0,3.0,1.0,2.0,2.0,0.0,2.0
24000000,3,57,алматы,43.386207,76.999831,1968,263.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0
32000000,2,43,алматы,43.214243,76.860476,1967,897.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,2.0
30000000,2,55,алматы,43.290725129799,77.015812782479,2020,2444.0,9.0,9.0,2.0,1.0,1.0,2.0,0.0,2.0
66000000,2,58,алматы,43.204959,76.899462,1986,2904.0,4.0,5.0,1.0,1.0,2.0,2.0,0.0,2.0
29000000,1,31,алматы,43.227838517855,76.932330749879,1975,463.0,2.0,5.0,2.0,1.0,1.0,2.0,0.0,2.0
48500000,3,67,алматы,43.212331,76.849256,1992,2328.0,4.0,5.0,2.0,1.0,1.0,1.0,0.0,2.0
63000000,3,70,алматы,43.252021092113,76.897559165955,2020,1323.0,10.0,13.0,3.0,1.0,1.0,2.0,0.0,2.0
28000000,2,60,алматы,43.288586955725,77.017364501517,2025,2313.0,9.0,9.0,3.0,6.0,2.0,2.0,0.0,2.0
18000000,1,32,алматы,43.217075,76.776959,2020,1765.0,4.0,6.0,2.0,1.0,1.0,2.0,0.0,2.0
70000000,3,90,алматы,43.302081958176,76.998400784185,2023,2455.0,7.0,7.0,3.0,1.0,1.0,3.0,0.0,2.0
53000000,3,67,алматы,43.252021092113,76.897559165955,2020,1323.0,1.0,10.0,3.0,1.0,3.0,3.0,0.0,2.0
37000000,1,46,алматы,43.26024052502,76.923121962741,1950,3232.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0
63500000,3,96,алматы,43.285457,77.001879,2020,886.0,1.0,5.0,3.0,1.0,2.0,2.0,0.0,2.0
42000000,2,63,алматы,43.16974607729,76.872367858887,2010,120.0,8.0,10.0,3.0,2.0,3.0,2.0,0.0,2.0
44000000,2,47,алматы,43.241058,76.889967,1984,481.0,4.0,5.0,1.0,1.0,2.0,1.0,0.0,2.0
75000000,3,93,алматы,43.236888876027,76.879536151874,2022,1549.0,19.0,20.0,3.0,1.0,1.0,3.0,0.0,2.0
16887200,1,35,алматы,43.341955468461,76.934896469384,2021,3400.0,4.0,9.0,3.0,6.0,2.0,2.0,0.0,2.0
34500000,2,54,алматы,43.26653106007,76.82101947442,2017,1117.0,2.0,12.0,3.0,1.0,2.0,2.0,0.0,2.0
26500000,1,43,алматы,43.319662745599,76.986935437688,2023,2663.0,9.0,9.0,3.0,1.0,3.0,2.0,0.0,2.0
36000000,2,53,алматы,43.303560523537,76.89869766005,1986,3312.0,2.0,3.0,1.0,1.0,2.0,2.0,0.0,2.0
66000000,2,71,алматы,43.230028241857,76.876761868133,2020,1401.0,3.0,16.0,3.0,1.0,1.0,3.0,0.0,2.0
38500000,3,60,алматы,43.269209908425,76.945052455633,1969,967.0,4.0,4.0,2.0,1.0,2.0,2.0,0.0,2.0
65000000,3,66,алматы,43.2325,76.889356,1987,349.0,8.0,9.0,2.0,1.0,1.0,1.0,0.0,2.0
36000000,2,70,алматы,43.221705980823,76.786440765848,2020,1124.0,4.0,10.0,3.0,2.0,2.0,2.0,1.0,2.0
38000000,2,75,алматы,43.28738,77.002796,2019,2036.0,5.0,5.0,3.0,1.0,1.0,3.0,0.0,2.0
30200000,2,59,алматы,43.260503549015,76.82140531891,2019,636.0,12.0,12.0,3.0,1.0,2.0,2.0,0.0,2.0
13000000,1,15,алматы,43.254790147248,76.913193508853,1979,1838.0,3.0,5.0,3.0,2.0,2.0,1.0,0.0,1.0
30500000,2,55,алматы,43.267197,76.819674,2020,1818.0,12.0,12.0,3.0,1.0,2.0,2.0,0.0,2.0
22000000,1,40,алматы,43.357542026275,76.921415649917,2008,1601.0,1.0,6.0,3.0,1.0,1.0,2.0,0.0,2.0
29000000,3,68,алматы,43.391704,77.005284,1962,927.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0
55000000,3,90,алматы,43.247510845296,76.868886455483,2012,3191.0,13.0,21.0,3.0,1.0,2.0,1.0,0.0,2.0
34999999,2,62,алматы,43.326158,76.909083,2020,2691.0,2.0,9.0,3.0,1.0,2.0,1.0,0.0,2.0
45000000,3,70,алматы,43.351349,77.004583,1984,851.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,2.0
64000000,3,102,алматы,43.243799054161,76.856343342996,2024,2375.0,6.0,16.0,3.0,4.0,2.0,2.0,0.0,2.0
30500000,2,43,алматы,43.231757,76.832197,2017,253.0,7.0,10.0,3.0,1.0,2.0,2.0,0.0,2.0
25500000,2,65,алматы,43.30168137262,76.838555680093,2016,1601.0,5.0,5.0,3.0,2.0,1.0,1.0,0.0,2.0
65000000,4,90,алматы,43.258406,76.936105,1958,1124.0,2.0,4.0,1.0,4.0,2.0,2.0,0.0,2.0
46500000,3,86,алматы,43.225727,76.87492,1986,3031.0,4.0,5.0,2.0,2.0,2.0,3.0,0.0,2.0
42000000,2,58,алматы,43.258702065133,76.884314629576,2018,1193.0,9.0,10.0,3.0,1.0,2.0,1.0,0.0,2.0
39000000,2,49,алматы,43.252418400775,76.897857697535,2020,1323.0,1.0,12.0,3.0,1.0,2.0,2.0,0.0,2.0
49999000,3,68,алматы,43.237452,76.907484,1977,338.0,1.0,5.0,1.0,4.0,3.0,1.0,0.0,2.0
22500000,1,41,алматы,43.221512724336,76.78803351702,2021,3470.0,7.0,10.0,3.0,2.0,2.0,2.0,0.0,2.0
49900000,3,66,алматы,43.215978,76.894441,1995,754.0,1.0,5.0,1.0,1.0,2.0,2.0,0.0,2.0
27500000,2,45,алматы,43.222918498057,76.873612447746,1970,2622.0,1.0,4.0,2.0,2.0,1.0,2.0,0.0,2.0
65000000,3,84,алматы,43.245487027631,76.876977485998,2012,463.0,16.0,19.0,3.0,1.0,1.0,1.0,0.0,2.0
38000000,1,57,алматы,43.218245,76.880364,2010,861.0,15.0,15.0,3.0,1.0,1.0,2.0,0.0,2.0
45000000,1,45,алматы,43.243657184538,76.85603308835,2023,2375.0,15.0,15.0,3.0,1.0,2.0,2.0,0.0,2.0
43500000,3,72,алматы,43.242821716389,76.853308706366,2025,2375.0,2.0,16.0,3.0,6.0,2.0,2.0,0.0,2.0
33000000,7,210,алматы,43.355433,76.924894,2010,2730.0,4.0,6.0,3.0,1.0,2.0,3.0,0.0,1.0
64000000,2,84,алматы,43.268967369064,76.945720911026,2020,1440.0,9.0,16.0,3.0,5.0,2.0,1.0,0.0,2.0
82000000,4,108,алматы,43.249032304258,76.929845674593,1977,2981.0,5.0,5.0,1.0,1.0,2.0,1.0,0.0,2.0
24500000,2,44,алматы,43.182711,76.805157,1976,355.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0
41000000,2,68,алматы,43.16974607729,76.872367858887,2013,120.0,3.0,10.0,3.0,1.0,2.0,1.0,0.0,2.0
37500000,2,48,алматы,43.260172,76.941207,1960,1777.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,2.0
22000000,1,30,алматы,43.226161,76.898932,1962,2617.0,3.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0
36000000,2,70,алматы,43.221705980823,76.786440765848,2020,1124.0,4.0,10.0,3.0,2.0,2.0,2.0,1.0,2.0
52000000,2,58,алматы,43.202407565482,76.873767691723,2011,113.0,7.0,16.0,3.0,1.0,1.0,2.0,0.0,2.0
56500000,2,54,алматы,43.226717269996,76.937085340764,2020,1475.0,18.0,19.0,3.0,6.0,2.0,2.0,0.0,2.0
47000000,2,50,алматы,43.205216710192,76.893489130639,2020,1552.0,4.0,18.0,3.0,2.0,1.0,2.0,0.0,2.0
32500000,2,62,алматы,43.254520210315,76.863757305955,2024,2388.0,10.0,12.0,3.0,6.0,2.0,2.0,0.0,2.0
56000000,3,80,алматы,43.242710240775,76.877372373551,2011,640.0,9.0,20.0,3.0,1.0,1.0,3.0,0.0,2.0
24000000,1,46,алматы,43.278973,76.824866,2014,3060.0,3.0,4.0,2.0,1.0,2.0,2.0,0.0,2.0
67500000,3,74,алматы,43.261494803805,76.899913108869,2022,1992.0,6.0,15.0,3.0,1.0,2.0,1.0,0.0,2.0
25500000,1,33,алматы,43.255064,76.910943,1972,295.0,5.0,5.0,2.0,1.0,2.0,2.0,0.0,2.0
70500000,4,90,алматы,43.205909580571,76.899325915344,1989,2652.0,5.0,9.0,2.0,2.0,1.0,1.0,0.0,2.0
58000000,4,90,алматы,43.264446535269,76.951872678573,1973,2328.0,5.0,8.0,2.0,2.0,1.0,1.0,0.0,2.0
21868400,2,47,алматы,43.313180983591,76.896672248622,2024,2878.0,1.0,10.0,3.0,1.0,2.0,2.0,0.0,2.0
48000000,2,43,алматы,43.227421417214,76.913452936944,1983,1601.0,4.0,6.0,2.0,1.0,2.0,2.0,0.0,2.0
55987753,3,129,алматы,43.222006899743,76.794352963685,2012,92.0,6.0,16.0,3.0,1.0,1.0,3.0,0.0,2.0
38000000,3,59,алматы,43.254697,76.921139,1967,1601.0,3.0,4.0,2.0,1.0,2.0,2.0,0.0,2.0
26000000,2,44,алматы,43.216435351353,76.863843036701,1967,1601.0,3.0,4.0,2.0,2.0,2.0,2.0,0.0,2.0
53500000,2,70,алматы,43.266035,76.958221,2008,2537.0,3.0,6.0,1.0,1.0,2.0,2.0,0.0,2.0
53000000,2,54,алматы,43.219144585634,76.887164627268,2023,1959.0,14.0,16.0,3.0,1.0,2.0,3.0,0.0,2.0
29900000,1,40,алматы,43.197129976204,76.893499632093,1989,1601.0,7.0,9.0,2.0,1.0,2.0,2.0,0.0,2.0
28500000,1,39,алматы,43.250816,76.89445,1986,1601.0,4.0,9.0,2.0,1.0,2.0,2.0,0.0,2.0
50000000,2,88,алматы,43.220536034808,76.786952024696,2020,2144.0,9.0,10.0,3.0,1.0,2.0,2.0,0.0,2.0
82000000,3,103,алматы,43.193811991182,76.930327440937,2019,576.0,3.0,8.0,3.0,1.0,2.0,2.0,0.0,2.0
42000000,2,89,алматы,43.22417,76.793048,2012,92.0,8.0,12.0,3.0,1.0,1.0,2.0,0.0,2.0
24000000,1,39,алматы,43.209280109723,76.784413538769,2025,3172.0,4.0,9.0,3.0,1.0,2.0,2.0,0.0,2.0
28000000,1,40,алматы,43.197322,76.872872,1978,2555.0,8.0,9.0,2.0,1.0,2.0,2.0,0.0,2.0
26000000,2,47,алматы,43.286048,77.004538,2019,2233.0,9.0,9.0,3.0,1.0,2.0,2.0,0.0,2.0
45000000,2,59,алматы,43.28891051427,77.006765890057,2022,2561.0,8.0,9.0,3.0,1.0,2.0,1.0,0.0,2.0
22800000,1,42,алматы,43.280328473186,76.820564714956,2014,16.0,9.0,9.0,3.0,1.0,2.0,2.0,0.0,2.0
27000000,1,33,алматы,43.231776925122,76.902149460921,1972,1601.0,3.0,4.0,2.0,1.0,1.0,2.0,0.0,2.0
24000000,1,43,алматы,43.281007,76.81918,2014,1601.0,8.0,9.0,3.0,1.0,1.0,2.0,0.0,2.0
55000000,2,64,алматы,43.16974607729,76.872367858887,2014,120.0,3.0,10.0,3.0,1.0,2.0,2.0,0.0,2.0
45000000,2,69,алматы,43.206025091786,76.863950639509,2016,2375.0,6.0,6.0,3.0,1.0,1.0,2.0,0.0,2.0
75000000,3,68,алматы,43.26665041551,76.929558019731,2024,3171.0,2.0,12.0,3.0,1.0,2.0,1.0,0.0,2.0
28000000,1,35,алматы,43.250475,76.869333,1984,1601.0,3.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0
50000000,2,86,алматы,43.287511,77.000217,2009,73.0,4.0,5.0,3.0,2.0,1.0,3.0,0.0,2.0
59000000,3,70,алматы,43.215971,76.894432,1995,2224.0,5.0,5.0,1.0,1.0,2.0,1.0,0.0,2.0
47900000,2,56,алматы,43.268258300123,76.945978402436,2021,1440.0,7.0,10.0,3.0,1.0,2.0,1.0,0.0,2.0
28500000,1,39,алматы,43.213692,76.792428,2021,2999.0,1.0,12.0,3.0,1.0,2.0,2.0,0.0,2.0
27000000,2,43,алматы,43.356671764434,76.988183951296,1976,619.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,2.0
41999990,2,52,алматы,43.180064158271,76.86824116834,2008,19.0,7.0,9.0,3.0,2.0,2.0,2.0,0.0,2.0
16500000,1,30,алматы,43.359385,76.990794,1989,710.0,5.0,5.0,1.0,2.0,2.0,2.0,0.0,2.0
30900000,1,40,алматы,43.227245,76.911635,1977,1601.0,5.0,5.0,1.0,2.0,1.0,2.0,0.0,2.0
39500000,2,44,алматы,43.251144,76.934631,1963,92.0,3.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0
84200000,2,92,алматы,43.226717269996,76.937085340764,2025,1475.0,14.0,15.0,3.0,6.0,2.0,2.0,0.0,2.0
32000000,2,43,алматы,43.2003,76.84127,1973,1210.0,4.0,4.0,2.0,1.0,2.0,2.0,0.0,2.0
16700000,1,33,алматы,43.213922,76.78746,2025,3172.0,3.0,10.0,3.0,1.0,2.0,2.0,0.0,2.0
21000000,1,38,алматы,43.277772,76.820788,2013,1727.0,4.0,4.0,3.0,1.0,1.0,2.0,0.0,2.0
34000000,1,49,алматы,43.238183468036,76.863240271164,2018,2444.0,5.0,9.0,3.0,1.0,2.0,2.0,0.0,2.0
55000000,2,50,алматы,43.235173,76.95761,1986,1601.0,6.0,9.0,1.0,1.0,2.0,2.0,0.0,2.0
29400000,2,51,алматы,43.285929,77.002921,2017,908.0,3.0,5.0,3.0,1.0,2.0,1.0,0.0,2.0
44000000,2,55,алматы,43.218298294283,76.880121253562,2018,534.0,11.0,16.0,3.0,2.0,2.0,2.0,0.0,2.0
43910235,2,58,алматы,43.231888749775,76.879493718523,2025,3401.0,4.0,9.0,3.0,4.0,3.0,2.0,0.0,2.0
75000000,2,55,алматы,43.208084278138,76.898244727039,2021,1481.0,5.0,17.0,3.0,1.0,1.0,2.0,0.0,2.0
48500000,2,50,алматы,43.268861528777,76.945860385894,2020,1440.0,10.0,17.0,3.0,1.0,2.0,2.0,0.0,2.0
61642000,3,87,алматы,43.200680213519,76.810504705162,2025,3300.0,3.0,5.0,3.0,1.0,2.0,2.0,0.0,2.0
50000000,2,54,алматы,43.241334,76.940776,1972,1815.0,4.0,9.0,3.0,2.0,1.0,3.0,0.0,2.0
27500000,1,40,алматы,43.25020425351,76.889407559524,1985,2147.0,9.0,9.0,2.0,2.0,2.0,2.0,0.0,2.0
26500000,2,44,алматы,43.219355,76.864689,1969,864.0,4.0,4.0,2.0,1.0,2.0,2.0,0.0,2.0
53000000,3,97,алматы,43.237285422135,76.882590165418,2024,2555.0,12.0,20.0,3.0,1.0,2.0,2.0,0.0,2.0
62000000,2,54,алматы,43.264458973661,76.933698632276,2024,2758.0,3.0,12.0,3.0,1.0,1.0,2.0,0.0,2.0
38000000,2,58,алматы,43.226279,76.836517,1986,1206.0,7.0,9.0,2.0,1.0,2.0,1.0,0.0,2.0
49900000,3,63,алматы,43.229511684437,76.899024024467,1978,1855.0,2.0,5.0,2.0,1.0,2.0,2.0,0.0,2.0
35000000,3,62,алматы,43.210243085029,76.787862041264,2024,3225.0,7.0,9.0,3.0,1.0,2.0,2.0,0.0,2.0
60000000,3,80,алматы,43.191281002047,76.855672967409,2024,719.0,3.0,4.0,3.0,6.0,2.0,1.0,0.0,2.0
53000000,1,53,алматы,43.261312281942,76.931038948371,2017,799.0,9.0,13.0,3.0,1.0,1.0,2.0,0.0,2.0
41000000,2,60,алматы,43.248611836668,76.881850105487,1986,2974.0,5.0,9.0,2.0,1.0,2.0,1.0,0.0,2.0
85000000,3,130,алматы,43.234843116956,76.92135102523,2016,111.0,17.0,20.0,3.0,1.0,2.0,2.0,0.0,2.0
55000000,3,70,алматы,43.245479794248,76.869882493618,2020,1418.0,7.0,10.0,3.0,2.0,1.0,2.0,0.0,2.0
76000000,3,99,алматы,43.267796317297,76.925256130626,2024,2505.0,4.0,12.0,3.0,4.0,2.0,3.0,0.0,2.0
27000000,1,35,алматы,43.261057371744,76.930274092162,1974,2056.0,3.0,5.0,2.0,2.0,2.0,2.0,0.0,2.0
45000000,3,89,алматы,43.260612950801,76.816247474866,2015,2403.0,3.0,9.0,3.0,2.0,2.0,3.0,0.0,2.0
24500000,1,32,алматы,43.196192,76.876394,1980,2546.0,5.0,5.0,2.0,2.0,1.0,2.0,0.0,2.0
30000000,2,47,алматы,43.289105950377,77.015663701375,2022,1714.0,2.0,9.0,3.0,1.0,2.0,2.0,0.0,2.0
60000000,2,74,алматы,43.230189904702,76.841682910838,2019,1474.0,5.0,10.0,3.0,1.0,1.0,3.0,0.0,2.0
48000000,2,60,алматы,43.268967369064,76.945720911026,2020,1440.0,3.0,10.0,3.0,1.0,1.0,2.0,0.0,2.0
36000000,2,48,алматы,43.219654547671,76.955711898147,1966,1448.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0
